Date,Value
2011/02/15,8.6
2011/02/16,8.99
2011/02/17,9.44
2011/02/18,9.18
2011/02/19,9.18
2011/02/20,9.18
2011/02/21,9.18
2011/02/22,8.85
2011/02/23,8.55
2011/02/24,9.1
2011/02/25,9.29
2011/02/26,9.29
2011/02/27,9.29
2011/02/28,9.21
2011/03/01,9.03
2011/03/02,9.17
2011/03/03,9.28
2011/03/04,9.22
2011/03/05,9.22
2011/03/06,9.22
2011/03/07,8.84
2011/03/08,8.99
2011/03/09,8.67
2011/03/10,8.42
2011/03/11,8.65
2011/03/12,8.65
2011/03/13,8.65
2011/03/14,8.43
2011/03/15,8.28
2011/03/16,8.12
2011/03/17,8.31
2011/03/18,8.55
2011/03/19,8.55
2011/03/20,8.55
2011/03/21,8.55
2011/03/22,8.36
2011/03/23,8.59
2011/03/24,8.83
2011/03/25,8.88
2011/03/26,8.88
2011/03/27,8.88
2011/03/28,8.69
2011/03/29,8.68
2011/03/30,8.79
2011/03/31,8.6
2011/04/01,8.36
2011/04/02,8.36
2011/04/03,8.36
2011/04/04,8.1
2011/04/05,8.11
2011/04/06,8.43
2011/04/07,8.41
2011/04/08,8.47
2011/04/09,8.47
2011/04/10,8.47
2011/04/11,8.42
2011/04/12,8.26
2011/04/13,8.2
2011/04/14,8.19
2011/04/15,8.27
2011/04/16,8.27
2011/04/17,8.27
2011/04/18,8.2
2011/04/19,8.27
2011/04/20,8.63
2011/04/21,8.71
2011/04/22,8.71
2011/04/23,8.71
2011/04/24,8.71
2011/04/25,8.7
2011/04/26,8.88
2011/04/27,8.95
2011/04/28,9.07
2011/04/29,9.1
2011/04/30,9.1
2011/05/01,9.1
2011/05/02,9.03
2011/05/03,8.8
2011/05/04,8.79
2011/05/05,8.87
2011/05/06,8.92
2011/05/07,8.92
2011/05/08,8.92
2011/05/09,8.94
2011/05/10,8.94
2011/05/11,8.88
2011/05/12,8.93
2011/05/13,8.9
2011/05/14,8.9
2011/05/15,8.9
2011/05/16,8.67
2011/05/17,8.54
2011/05/18,8.67
2011/05/19,8.64
2011/05/20,8.62
2011/05/21,8.62
2011/05/22,8.62
2011/05/23,8.49
2011/05/24,8.39
2011/05/25,8.43
2011/05/26,8.48
2011/05/27,8.49
2011/05/28,8.49
2011/05/29,8.49
2011/05/30,8.49
2011/05/31,8.68
2011/06/01,8.37
2011/06/02,8.23
2011/06/03,7.97
2011/06/04,7.97
2011/06/05,7.97
2011/06/06,7.8
2011/06/07,7.71
2011/06/08,7.62
2011/06/09,7.64
2011/06/10,7.59
2011/06/11,7.59
2011/06/12,7.59
2011/06/13,7.54
2011/06/14,7.67
2011/06/15,7.5
2011/06/16,7.19
2011/06/17,7.0
2011/06/18,7.0
2011/06/19,7.0
2011/06/20,6.89
2011/06/21,7.22
2011/06/22,7.06
2011/06/23,7.06
2011/06/24,6.9
2011/06/25,6.9
2011/06/26,6.9
2011/06/27,6.92
2011/06/28,6.95
2011/06/29,6.89
2011/06/30,6.99
2011/07/01,7.11
2011/07/02,7.11
2011/07/03,7.11
2011/07/04,7.11
2011/07/05,7.14
2011/07/06,7.0
2011/07/07,7.15
2011/07/08,6.95
2011/07/09,6.95
2011/07/10,6.95
2011/07/11,6.76
2011/07/12,6.43
2011/07/13,6.48
2011/07/14,6.44
2011/07/15,6.43
2011/07/16,6.43
2011/07/17,6.43
2011/07/18,6.18
2011/07/19,6.48
2011/07/20,6.6
2011/07/21,6.5
2011/07/22,7.75
2011/07/23,7.75
2011/07/24,7.75
2011/07/25,7.63
2011/07/26,7.66
2011/07/27,7.51
2011/07/28,7.42
2011/07/29,7.34
2011/07/30,7.34
2011/07/31,7.34
2011/08/01,7.22
2011/08/02,7.11
2011/08/03,7.16
2011/08/04,6.5
2011/08/05,6.56
2011/08/06,6.56
2011/08/07,6.56
2011/08/08,5.94
2011/08/09,6.18
2011/08/10,5.85
2011/08/11,6.17
2011/08/12,6.21
2011/08/13,6.21
2011/08/14,6.21
2011/08/15,6.43
2011/08/16,6.34
2011/08/17,6.14
2011/08/18,5.79
2011/08/19,5.98
2011/08/20,5.98
2011/08/21,5.98
2011/08/22,6.05
2011/08/23,6.5
2011/08/24,6.34
2011/08/25,6.37
2011/08/26,6.49
2011/08/27,6.49
2011/08/28,6.49
2011/08/29,6.83
2011/08/30,6.84
2011/08/31,6.83
2011/09/01,6.68
2011/09/02,6.32
2011/09/03,6.32
2011/09/04,6.32
2011/09/05,6.32
2011/09/06,6.27
2011/09/07,6.76
2011/09/08,6.81
2011/09/09,6.52
2011/09/10,6.52
2011/09/11,6.52
2011/09/12,6.71
2011/09/13,6.96
2011/09/14,7.21
2011/09/15,7.33
2011/09/16,7.2
2011/09/17,7.2
2011/09/18,7.2
2011/09/19,6.92
2011/09/20,6.74
2011/09/21,6.48
2011/09/22,6.12
2011/09/23,6.17
2011/09/24,6.17
2011/09/25,6.17
2011/09/26,6.4
2011/09/27,6.49
2011/09/28,6.15
2011/09/29,5.31
2011/09/30,5.08
2011/10/01,5.08
2011/10/02,5.08
2011/10/03,4.53
2011/10/04,4.72
2011/10/05,4.83
2011/10/06,4.85
2011/10/07,4.73
2011/10/08,4.73
2011/10/09,4.73
2011/10/10,4.84
2011/10/11,4.86
2011/10/12,4.93
2011/10/13,4.97
2011/10/14,4.92
2011/10/15,4.92
2011/10/16,4.92
2011/10/17,4.67
2011/10/18,4.83
2011/10/19,4.73
2011/10/20,4.54
2011/10/21,4.72
2011/10/22,4.72
2011/10/23,4.72
2011/10/24,5.06
2011/10/25,4.91
2011/10/26,5.09
2011/10/27,5.54
2011/10/28,5.94
2011/10/29,5.94
2011/10/30,5.94
2011/10/31,5.83
2011/11/01,5.3
2011/11/02,5.46
2011/11/03,5.73
2011/11/04,5.67
2011/11/05,5.67
2011/11/06,5.67
2011/11/07,5.68
2011/11/08,5.75
2011/11/09,5.38
2011/11/10,5.66
2011/11/11,5.95
2011/11/12,5.95
2011/11/13,5.95
2011/11/14,5.79
2011/11/15,5.76
2011/11/16,5.68
2011/11/17,5.44
2011/11/18,5.47
2011/11/19,5.47
2011/11/20,5.47
2011/11/21,5.42
2011/11/22,5.3
2011/11/23,5.05
2011/11/24,5.05
2011/11/25,4.99
2011/11/26,4.99
2011/11/27,4.99
2011/11/28,5.3
2011/11/29,5.32
2011/11/30,5.69
2011/12/01,5.7
2011/12/02,5.65
2011/12/03,5.65
2011/12/04,5.65
2011/12/05,5.76
2011/12/06,5.66
2011/12/07,5.72
2011/12/08,5.47
2011/12/09,5.54
2011/12/10,5.54
2011/12/11,5.54
2011/12/12,5.3
2011/12/13,5.18
2011/12/14,5.07
2011/12/15,5.04
2011/12/16,5.13
2011/12/17,5.13
2011/12/18,5.13
2011/12/19,4.86
2011/12/20,5.19
2011/12/21,5.08
2011/12/22,5.45
2011/12/23,5.41
2011/12/24,5.41
2011/12/25,5.41
2011/12/26,5.41
2011/12/27,5.38
2011/12/28,5.28
2011/12/29,5.34
2011/12/30,5.4
2011/12/31,5.4
2012/01/01,5.4
2012/01/02,5.4
2012/01/03,5.48
2012/01/04,5.46
2012/01/05,5.46
2012/01/06,5.43
2012/01/07,5.43
2012/01/08,5.43
2012/01/09,5.59
2012/01/10,5.71
2012/01/11,5.81
2012/01/12,5.82
2012/01/13,5.66
2012/01/14,5.66
2012/01/15,5.66
2012/01/16,5.66
2012/01/17,5.73
2012/01/18,5.97
2012/01/19,6.22
2012/01/20,6.42
2012/01/21,6.42
